cell_id,distance_to_glacial_lake,glacial_lake_area,glacial_lake_area_change
CELL_000438,19555.118476299067,21658.493753340324,23.797400912794288
CELL_000439,19460.196387654643,21658.493753340324,23.797400912794288
CELL_000440,19365.325410899393,21658.493753340324,23.797400912794288
CELL_000441,19270.506300926187,21658.493753340324,23.797400912794288
CELL_000442,19175.73982713561,21658.493753340324,23.797400912794288
CELL_000443,19081.02677378708,21658.493753340324,23.797400912794288
CELL_000444,18986.36794033997,21658.493753340324,23.797400912794288
CELL_000445,18891.764141815092,21658.493753340324,23.797400912794288
CELL_000446,18797.216209160633,21658.493753340324,23.797400912794288
CELL_000447,18702.724989634396,21658.493753340324,23.797400912794288
CELL_000448,18608.291347189494,21658.493753340324,23.797400912794288
CELL_000449,18513.91616287203,21658.493753340324,23.797400912794288
CELL_000450,18419.600335236315,21658.493753340324,23.797400912794288
CELL_000451,18325.344780762884,21658.493753340324,23.797400912794288
CELL_000452,18231.150434292424,21658.493753340324,23.797400912794288
CELL_000453,18137.01824947538,21658.493753340324,23.797400912794288
CELL_000454,18042.94919922366,21658.493753340324,23.797400912794288
CELL_000455,17948.94427618843,21658.493753340324,23.797400912794288
CELL_000456,17855.00449324264,21658.493753340324,23.797400912794288
CELL_000457,1914.3047517067287,9658.086843564957,6.55930720278301
CELL_000458,1814.7176920049353,9658.086843564957,6.55930720278301
CELL_000459,1715.1786848455276,9658.086843564957,6.55930720278301
CELL_000460,1615.6966114402624,9658.086843564957,6.55930720278301
CELL_000461,1516.2826779627046,9658.086843564957,6.55930720278301
CELL_000462,1416.9512266691809,9658.086843564957,6.55930720278301
CELL_000463,1317.7209105237498,9658.086843564957,6.55930720278301
CELL_000464,1218.616435676937,9658.086843564957,6.55930720278301
CELL_000465,1119.6712180684974,9658.086843564957,6.55930720278301
CELL_000466,1020.9315627620549,9658.086843564957,6.55930720278301
CELL_000467,922.4634817247174,9658.086843564957,6.55930720278301
CELL_000468,824.1980840227698,9658.086843564957,6.55930720278301
CELL_000469,726.3238606450375,9658.086843564957,6.55930720278301
CELL_000470,629.1186051758219,9658.086843564957,6.55930720278301
CELL_000471,532.9484855149126,9658.086843564957,6.55930720278301
CELL_000472,438.49510493105265,9658.086843564957,6.55930720278301
CELL_000473,347.1625352537381,9658.086843564957,6.55930720278301
CELL_000474,261.77686732627274,9658.086843564957,6.55930720278301
CELL_000475,189.59480240231625,9658.086843564957,6.55930720278301
CELL_000476,152.12745237033133,9658.086843564957,6.55930720278301
CELL_000477,166.6549893899429,9658.086843564957,6.55930720278301
CELL_000478,171.41937014025035,3504.816679479516,-48.70085355331917
CELL_000479,151.48920808369783,3504.816679479516,-48.70085355331917
CELL_000480,165.64695635786612,3504.816679479516,-48.70085355331917
CELL_000481,225.58375219483386,3504.816679479516,-48.70085355331917
CELL_000482,306.2163585517062,3504.816679479516,-48.70085355331917
CELL_000483,395.71537874061625,3504.816679479516,-48.70085355331917
CELL_000484,489.2983381316954,3504.816679479516,-48.70085355331917
CELL_000485,585.0086037182347,3504.816679479516,-48.70085355331917
CELL_000486,21014.074917604947,21658.493753340324,23.797400912794288
CELL_000487,20918.60247403416,21658.493753340324,23.797400912794288
CELL_000488,20823.172531837034,21658.493753340324,23.797400912794288
CELL_000489,20727.785678037,21658.493753340324,23.797400912794288
CELL_000490,20632.442510247103,21658.493753340324,23.797400912794288
CELL_000491,20537.14363689847,21658.493753340324,23.797400912794288
CELL_000492,20441.889677487805,21658.493753340324,23.797400912794288
CELL_000493,20346.681262814775,21658.493753340324,23.797400912794288
CELL_000494,20251.519035236026,21658.493753340324,23.797400912794288
CELL_000495,20156.40364892858,21658.493753340324,23.797400912794288
CELL_000496,20061.335770146212,21658.493753340324,23.797400912794288
CELL_000497,19966.316077496373,21658.493753340324,23.797400912794288
CELL_000498,19871.345262222763,21658.493753340324,23.797400912794288
CELL_000499,19776.42402848515,21658.493753340324,23.797400912794288
CELL_000500,19681.55309365625,21658.493753340324,23.797400912794288
CELL_000501,19586.733188625545,21658.493753340324,23.797400912794288
CELL_000502,19491.96505810424,21658.493753340324,23.797400912794288
CELL_000503,19397.249460950457,21658.493753340324,23.797400912794288
CELL_000504,19302.587170489318,21658.493753340324,23.797400912794288
CELL_000505,19207.978974851158,21658.493753340324,23.797400912794288
CELL_000506,19113.425677315823,21658.493753340324,23.797400912794288
CELL_000507,19018.928096669137,21658.493753340324,23.797400912794288
CELL_000508,18924.487067560578,21658.493753340324,23.797400912794288
CELL_000509,18830.10344087927,21658.493753340324,23.797400912794288
CELL_000510,18735.778084142083,21658.493753340324,23.797400912794288
CELL_000511,18641.51188187868,21658.493753340324,23.797400912794288
CELL_000512,18547.305736040125,21658.493753340324,23.797400912794288
CELL_000513,18453.160566421295,21658.493753340324,23.797400912794288
CELL_000514,18359.077311077544,21658.493753340324,23.797400912794288
CELL_000515,18265.056926768575,21658.493753340324,23.797400912794288
CELL_000516,18171.10038941171,21658.493753340324,23.797400912794288
CELL_000517,18077.208694543395,21658.493753340324,23.797400912794288
CELL_000518,17983.38285779415,21658.493753340324,23.797400912794288
CELL_000519,17889.62391538783,21658.493753340324,23.797400912794288
CELL_000520,17795.93292463097,21658.493753340324,23.797400912794288
CELL_000521,2024.7880099895017,9658.086843564957,6.55930720278301
CELL_000522,1925.721710078743,9658.086843564957,6.55930720278301
CELL_000523,1826.757160637671,9658.086843564957,6.55930720278301
CELL_000524,1727.9118447451026,9658.086843564957,6.55930720278301
CELL_000525,1629.2074645298098,9658.086843564957,6.55930720278301
CELL_000526,1530.6712846830249,9658.086843564957,6.55930720278301
CELL_000527,1432.3244363638312,9658.086843564957,6.55930720278301
CELL_000528,1334.0979126812144,9658.086843564957,6.55930720278301
CELL_000529,1236.1476891761583,9658.086843564957,6.55930720278301
CELL_000530,1138.5538978419513,9658.086843564957,6.55930720278301
CELL_000531,1041.4167499730086,9658.086843564957,6.55930720278301
CELL_000532,944.8770903995969,9658.086843564957,6.55930720278301
CELL_000533,849.138731183625,9658.086843564957,6.55930720278301
CELL_000534,754.5067618199022,9658.086843564957,6.55930720278301
CELL_000535,661.456213567971,9658.086843564957,6.55930720278301
CELL_000536,570.7610632337276,9658.086843564957,6.55930720278301
CELL_000537,483.7479303706664,9658.086843564957,6.55930720278301
CELL_000538,401.9581056140378,9658.086843564957,6.55930720278301
CELL_000539,314.3335186692101,3740.1043815389285,
CELL_000540,223.5261884390033,3740.1043815389285,
CELL_000541,145.33531187035396,3740.1043815389285,
CELL_000542,107.07465514079432,3740.1043815389285,
CELL_000543,116.19496070201214,3740.1043815389285,
CELL_000544,180.29641740116213,3740.1043815389285,
CELL_000545,259.62696776741075,3504.816679479516,-48.70085355331917
CELL_000546,302.1668610288901,3504.816679479516,-48.70085355331917
CELL_000547,366.9416977700912,3504.816679479516,-48.70085355331917
CELL_000548,444.5036042014724,3504.816679479516,-48.70085355331917
CELL_000549,529.5334331979584,3504.816679479516,-48.70085355331917
CELL_000550,619.054003784336,3504.816679479516,-48.70085355331917
CELL_000551,21139.35235997155,21658.493753340324,23.797400912794288
CELL_000552,21043.97308074178,21658.493753340324,23.797400912794288
CELL_000553,20948.636897112054,21658.493753340324,23.797400912794288
CELL_000554,20853.344400142636,21658.493753340324,23.797400912794288
CELL_000555,20758.09619148485,21658.493753340324,23.797400912794288
CELL_000556,20662.892883595763,21658.493753340324,23.797400912794288
CELL_000557,20567.73509997896,21658.493753340324,23.797400912794288
CELL_000558,20472.62347543473,21658.493753340324,23.797400912794288
CELL_000559,20377.55865629768,21658.493753340324,23.797400912794288
CELL_000560,20282.541300706365,21658.493753340324,23.797400912794288
CELL_000561,20187.572078851546,21658.493753340324,23.797400912794288
CELL_000562,20092.651673256205,21658.493753340324,23.797400912794288
CELL_000563,19997.78077904544,21658.493753340324,23.797400912794288
CELL_000564,19902.960104234586,21658.493753340324,23.797400912794288
CELL_000565,19808.19037001432,21658.493753340324,23.797400912794288
CELL_000566,19713.472311054433,21658.493753340324,23.797400912794288
CELL_000567,19618.806675807577,21658.493753340324,23.797400912794288
CELL_000568,19524.194226822598,21658.493753340324,23.797400912794288
CELL_000569,19429.635741069567,21658.493753340324,23.797400912794288
CELL_000570,19335.1320102718,21658.493753340324,23.797400912794288
CELL_000571,19240.683841241742,21658.493753340324,23.797400912794288
CELL_000572,19146.292056234062,21658.493753340324,23.797400912794288
CELL_000573,19051.95749330194,21658.493753340324,23.797400912794288
CELL_000574,18957.6810066676,21658.493753340324,23.797400912794288
CELL_000575,18863.46346709746,21658.493753340324,23.797400912794288
CELL_000576,18769.305762295495,21658.493753340324,23.797400912794288
CELL_000577,18675.20879729372,21658.493753340324,23.797400912794288
CELL_000578,18581.173494869738,21658.493753340324,23.797400912794288
CELL_000579,18487.200795968132,21658.493753340324,23.797400912794288
CELL_000580,18393.291660124753,21658.493753340324,23.797400912794288
CELL_000581,18299.447065919405,21658.493753340324,23.797400912794288
CELL_000582,18205.66801142943,21658.493753340324,23.797400912794288
CELL_000583,18111.955514697755,21658.493753340324,23.797400912794288
CELL_000584,18018.31061421501,21658.493753340324,23.797400912794288
CELL_000585,17924.734369421418,21658.493753340324,23.797400912794288
CELL_000586,17831.22786120722,21658.493753340324,23.797400912794288
CELL_000587,17737.79219244313,21658.493753340324,23.797400912794288
CELL_000588,2138.9180181562924,9658.086843564957,6.55930720278301
CELL_000589,2040.4920748830898,9658.086843564957,6.55930720278301
CELL_000590,1942.1864304689666,9658.086843564957,6.55930720278301
CELL_000591,1843.998915273641,9658.086843564957,6.55930720278301
CELL_000592,1746.0171443508475,9658.086843564957,6.55930720278301
CELL_000593,1648.2778094729804,9658.086843564957,6.55930720278301
CELL_000594,1550.8267492012399,9658.086843564957,6.55930720278301
CELL_000595,1453.721938636923,9658.086843564957,6.55930720278301
CELL_000596,1357.0377090234463,9658.086843564957,6.55930720278301
CELL_000597,1260.8708151691224,9658.086843564957,6.55930720278301
CELL_000598,1165.3493387730189,9658.086843564957,6.55930720278301
CELL_000599,1070.646043385818,9658.086843564957,6.55930720278301
CELL_000600,976.9988838540012,9658.086843564957,6.55930720278301
CELL_000601,884.7432892574867,9658.086843564957,6.55930720278301
CELL_000602,794.2796521894026,3740.1043815389285,
CELL_000603,694.2899695668572,3740.1043815389285,
CELL_000604,594.3037588627468,3740.1043815389285,
CELL_000605,494.32312686879794,3740.1043815389285,
CELL_000606,394.3523167369162,3740.1043815389285,
CELL_000607,294.4013343616228,3740.1043815389285,
CELL_000608,194.50074969675353,3740.1043815389285,
CELL_000609,94.8100078635134,3740.1043815389285,
CELL_000610,8.085242235863534,3740.1043815389285,
CELL_000611,45.377287166469,3740.1043815389285,
CELL_000612,144.35398706105013,3740.1043815389285,
CELL_000613,243.9564311708766,3740.1043815389285,
CELL_000614,343.78977157407905,3740.1043815389285,
CELL_000615,441.763291328795,3504.816679479516,-48.70085355331917
CELL_000616,508.3349189956191,3504.816679479516,-48.70085355331917
CELL_000617,584.2931199766973,3504.816679479516,-48.70085355331917
CELL_000618,666.4988017826538,3504.816679479516,-48.70085355331917
CELL_000619,753.0224800795637,3504.816679479516,-48.70085355331917
CELL_000620,21169.54597008079,21658.493753340324,23.797400912794288
CELL_000621,21074.303343250245,21658.493753340324,23.797400912794288
CELL_000622,20979.104991093416,21658.493753340324,23.797400912794288
CELL_000623,20883.95151907945,21658.493753340324,23.797400912794288
CELL_000624,20788.843543479554,21658.493753340324,23.797400912794288
CELL_000625,20693.78169159087,21658.493753340324,23.797400912794288
CELL_000626,20598.76660198877,21658.493753340324,23.797400912794288
CELL_000627,20503.798924765368,21658.493753340324,23.797400912794288
CELL_000628,20408.879321785007,21658.493753340324,23.797400912794288
CELL_000629,20314.008466946103,21658.493753340324,23.797400912794288
CELL_000630,20219.18704644537,21658.493753340324,23.797400912794288
CELL_000631,20124.41575905094,21658.493753340324,23.797400912794288
CELL_000632,20029.69531638202,21658.493753340324,23.797400912794288
CELL_000633,19935.026443199495,21658.493753340324,23.797400912794288
CELL_000634,19840.409877698366,21658.493753340324,23.797400912794288
CELL_000635,19745.846371807555,21658.493753340324,23.797400912794288
CELL_000636,19651.336691507928,21658.493753340324,23.797400912794288
CELL_000637,19556.88161714365,21658.493753340324,23.797400912794288
CELL_000638,19462.481943754025,21658.493753340324,23.797400912794288
CELL_000639,19368.138481406517,21658.493753340324,23.797400912794288
CELL_000640,19273.852055543048,21658.493753340324,23.797400912794288
CELL_000641,19179.623507330525,21658.493753340324,23.797400912794288
CELL_000642,19085.453694027554,21658.493753340324,23.797400912794288
CELL_000643,18991.343489359682,21658.493753340324,23.797400912794288
CELL_000644,18897.293783894787,21658.493753340324,23.797400912794288
CELL_000645,18803.305485440644,21658.493753340324,23.797400912794288
CELL_000646,18709.379519450184,21658.493753340324,23.797400912794288
CELL_000647,18615.516829429027,21658.493753340324,23.797400912794288
CELL_000648,18521.71837737405,21658.493753340324,23.797400912794288
CELL_000649,18427.985144197202,21658.493753340324,23.797400912794288
CELL_000650,18334.318130181306,21658.493753340324,23.797400912794288
CELL_000651,18240.718355445922,21658.493753340324,23.797400912794288
CELL_000652,18147.18686041011,21658.493753340324,23.797400912794288
CELL_000653,18053.724706293604,21658.493753340324,23.797400912794288
CELL_000654,17960.3329756053,21658.493753340324,23.797400912794288
CELL_000655,17867.0127726663,21658.493753340324,23.797400912794288
CELL_000656,17773.765224131683,21658.493753340324,23.797400912794288
CELL_000657,17680.591479545135,21658.493753340324,23.797400912794288
CELL_000658,2158.085840765677,9658.086843564957,6.55930720278301
CELL_000659,2060.4801297151175,9658.086843564957,6.55930720278301
CELL_000660,1963.1154407690758,9658.086843564957,6.55930720278301
CELL_000661,1866.0295020778037,9658.086843564957,6.55930720278301
CELL_000662,1769.2682022397762,9658.086843564957,6.55930720278301
CELL_000663,1672.8878743939513,9658.086843564957,6.55930720278301
CELL_000664,1576.9583726680942,9658.086843564957,6.55930720278301
CELL_000665,1481.567270819761,9658.086843564957,6.55930720278301
CELL_000666,1386.8256728227004,9658.086843564957,6.55930720278301
CELL_000667,1292.8763729127932,9658.086843564957,6.55930720278301
CELL_000668,1196.768018701331,3740.1043815389285,
CELL_000669,1096.840988681484,3740.1043815389285,
CELL_000670,996.9285923857128,3740.1043815389285,
CELL_000671,897.032477241132,3740.1043815389285,
CELL_000672,797.1387850649836,3740.1043815389285,
CELL_000673,697.2471349924068,3740.1043815389285,
CELL_000674,597.3845931097518,3740.1043815389285,
CELL_000675,497.57726728089506,3740.1043815389285,
CELL_000676,397.8667135422863,3740.1043815389285,
CELL_000677,298.34997330934743,3740.1043815389285,
CELL_000678,199.31756421359458,3740.1043815389285,
CELL_000679,102.18745634263202,3740.1043815389285,
